Movie Id,Gender,All Ages,<18,18-29,30-44,45+
tt0145487,Males,7.3,7.8,7.5,7.2,7.3
tt0145487,Females,7.1,7.3,7.3,7.0,7.2
tt1646971,All,7.8,7.7,8.0,7.7,7.6
tt1646971,Males,7.7,7.7,7.9,7.6,7.5
tt1646971,Females,8.0,8.1,8.2,8.0,7.9
tt2404233,All,5.4,5.1,5.4,5.4,5.6
tt2404233,Males,5.4,4.8,5.3,5.3,5.5
tt2404233,Females,5.8,7.0,5.9,5.6,6.1
tt0382992,All,5.1,4.0,5.3,5.0,5.0
tt0382992,Males,5.0,5.0,5.3,5.0,5.0
tt0382992,Females,5.4,3.0,5.7,5.3,5.5
tt0409459,All,7.6,8.0,7.7,7.6,7.4
tt0409459,Males,7.7,8.0,7.8,7.7,7.5
tt0409459,Females,7.2,7.3,7.4,7.1,7.0
tt0122151,All,6.6,7.1,6.8,6.7,6.4
tt0122151,Males,6.6,7.3,6.8,6.7,6.4
tt0122151,Females,6.8,6.0,7.0,6.8,6.7
tt0286716,All,5.6,5.2,5.6,5.6,5.8
tt0286716,Males,5.7,5.2,5.6,5.6,5.8
tt0286716,Females,5.5,5.4,5.7,5.4,5.6
tt1583421,All,5.8,5.9,6.0,5.7,5.7
tt1583421,Males,5.7,5.8,6.0,5.7,5.6
tt1583421,Females,6.0,8.7,6.3,5.9,6.1
tt0318649,All,6.0,5.6,6.2,6.0,6.1
tt0318649,Males,6.0,5.7,6.2,6.0,6.1
tt0318649,Females,6.1,5.0,6.3,5.9,6.3
tt0173840,All,6.4,10.0,6.2,6.4,6.5
tt0173840,Males,6.4,-,6.2,6.4,6.5
tt0173840,Females,6.5,-,6.4,6.5,6.6
tt0458339,All,6.9,7.1,7.0,6.8,7.0
tt0458339,Males,6.8,7.1,6.9,6.8,7.0
tt0458339,Females,7.1,7.2,7.3,7.0,7.3
tt0143145,All,6.4,7.0,6.5,6.3,6.4
tt0143145,Males,6.4,7.0,6.5,6.3,6.4
tt0143145,Females,6.4,7.3,6.6,6.3,6.5
tt0311113,All,7.4,7.3,7.6,7.3,7.5
tt0311113,Males,7.4,7.4,7.6,7.4,7.5
tt0311113,Females,7.2,4.0,7.4,7.1,7.6
tt1673434,All,5.5,5.7,5.6,5.4,5.6
tt1673434,Males,5.0,5.9,5.1,4.9,5.2
tt1673434,Females,6.3,5.3,6.2,6.2,6.8
tt1402488,All,5.9,6.1,5.9,5.9,5.8
tt1402488,Males,5.8,6.0,5.7,5.8,5.7
tt1402488,Females,6.3,6.4,6.3,6.3,6.4
tt0800080,All,6.6,6.1,6.6,6.7,6.7
tt0800080,Males,6.7,6.1,6.6,6.7,6.7
tt0800080,Females,6.6,5.9,6.7,6.6,6.7
tt0086759,All,7.5,8.0,7.9,7.5,7.4
tt0086759,Males,7.5,8.0,8.1,7.6,7.4
tt0086759,Females,7.1,-,6.8,6.9,7.2
tt3691740,All,6.4,6.2,6.4,6.3,6.5
tt3691740,Males,6.3,6.2,6.3,6.2,6.5
tt3691740,Females,6.6,6.0,6.5,6.5,7.0
tt1663202,All,8.0,8.2,8.1,7.9,7.8
tt1663202,Males,8.0,8.2,8.2,7.9,7.8
tt1663202,Females,7.8,7.7,7.9,7.7,7.7
tt1860353,All,6.4,5.9,6.5,6.4,6.3
tt1860353,Males,6.4,5.8,6.5,6.4,6.3
tt1860353,Females,6.6,5.9,6.6,6.6,6.7
tt1192628,All,7.2,7.7,7.3,7.2,7.1
tt1192628,Males,7.3,7.8,7.4,7.2,7.1
tt1192628,Females,6.9,7.5,7.0,6.9,6.9
tt1911658,All,6.7,6.6,6.8,6.6,6.6
tt1911658,Males,6.7,6.8,6.8,6.6,6.6
tt1911658,Females,6.8,5.8,6.9,6.7,6.8
tt0440963,All,8.0,7.9,8.1,8.0,7.9
tt0440963,Males,8.0,7.9,8.1,8.0,7.9
tt0440963,Females,7.8,8.1,7.9,7.8,7.9
tt0441773,All,7.6,7.8,7.6,7.6,7.4
tt0441773,Males,7.6,7.9,7.7,7.6,7.4
tt0441773,Females,7.4,7.4,7.4,7.4,7.4
tt0478970,All,7.3,7.1,7.3,7.2,7.3
tt0478970,Males,7.2,7.1,7.3,7.2,7.3
tt0478970,Females,7.4,7.2,7.5,7.3,7.5
tt1951264,All,7.5,7.6,7.8,7.4,7.2
tt1951264,Males,7.3,7.6,7.6,7.3,7.1
tt1951264,Females,8.0,7.5,8.2,7.9,7.8
tt1673434,All,5.5,5.7,5.6,5.4,5.6
tt1673434,Males,5.0,5.9,5.1,4.9,5.2
tt1673434,Females,6.3,5.3,6.2,6.2,6.8
tt2224026,All,6.6,6.2,6.8,6.5,6.5
tt2224026,Males,6.4,6.1,6.6,6.4,6.4
tt2224026,Females,7.1,6.2,7.2,7.0,7.0
tt0407304,All,6.5,6.8,6.7,6.4,6.5
tt0407304,Males,6.5,6.9,6.7,6.4,6.5
tt0407304,Females,6.4,5.7,6.6,6.3,6.5
tt0172156,All,6.6,6.5,6.8,6.6,6.2
tt0172156,Males,6.6,6.5,6.8,6.6,6.1
tt0172156,Females,6.6,6.2,6.9,6.6,6.4
tt0448694,All,6.6,6.7,6.8,6.6,6.6
tt0448694,Males,6.6,6.7,6.7,6.6,6.5
tt0448694,Females,6.8,6.5,6.9,6.7,6.8
tt0944835,All,6.4,5.9,6.5,6.4,6.5
tt0944835,Males,6.4,5.8,6.5,6.4,6.5
tt0944835,Females,6.5,5.9,6.7,6.4,6.6
tt1959490,All,5.7,5.2,6.0,5.8,5.5
tt1959490,Males,5.8,5.2,6.0,5.8,5.5
tt1959490,Females,5.8,5.0,6.0,5.7,5.5
tt0983193,All,7.3,7.7,7.5,7.3,7.2
tt0983193,Males,7.3,7.7,7.5,7.3,7.2
tt0983193,Females,7.2,7.2,7.3,7.2,7.2
tt0304141,All,7.9,8.3,8.2,7.7,7.7
tt0304141,Males,7.8,8.3,8.0,7.6,7.6
tt0304141,Females,8.2,8.6,8.5,8.1,8.2
tt0455824,All,6.6,7.1,6.7,6.6,6.5
tt0455824,Males,6.5,6.7,6.5,6.5,6.4
tt0455824,Females,6.9,7.4,7.1,6.8,6.9
tt1815862,All,4.8,3.7,4.7,4.9,4.9
tt1815862,Males,4.8,3.8,4.6,4.8,4.8
tt1815862,Females,5.3,4.0,5.4,5.3,5.2
tt0130623,All,6.5,6.2,6.7,6.3,6.4
tt0130623,Males,6.4,6.0,6.6,6.2,6.4
tt0130623,Females,6.8,7.6,7.0,6.6,6.9
tt1680310,All,7.1,5.0,7.1,7.0,6.8
tt1680310,Males,6.8,5.0,6.9,6.7,6.5
tt1680310,Females,7.9,-,8.0,7.9,8.1
tt2692250,All,6.2,6.3,6.3,6.1,6.2
tt2692250,Males,6.1,6.2,6.2,6.0,6.1
tt2692250,Females,6.6,6.3,6.7,6.5,6.8
tt1001526,All,7.3,7.6,7.3,7.2,7.1
tt1001526,Males,7.2,7.7,7.3,7.2,7.1
tt1001526,Females,7.4,7.1,7.4,7.3,7.2
tt0241527,All,7.6,7.9,7.9,7.4,7.4
tt0241527,Males,7.4,7.9,7.8,7.3,7.3
tt0241527,Females,8.1,8.1,8.4,8.0,8.1
tt0790736,All,5.6,5.5,5.7,5.5,5.7
tt0790736,Males,5.5,5.6,5.6,5.5,5.6
tt0790736,Females,5.9,4.4,6.0,5.8,5.9
tt4262980,All,6.8,7.8,7.2,6.7,6.4
tt4262980,Males,6.8,7.7,7.2,6.7,6.4
tt4262980,Females,6.8,9.0,7.0,6.7,6.7
tt0325980,All,8.0,8.3,8.2,8.0,7.7
tt0325980,Males,8.0,8.3,8.2,8.0,7.7
tt0325980,Females,8.2,8.3,8.3,8.2,8.0
tt1571403,All,6.0,6.0,5.9,6.0,5.8
tt1571403,Males,5.7,6.0,5.7,5.7,5.4
tt1571403,Females,7.0,-,6.4,7.5,6.7
tt1951265,All,6.6,6.5,6.8,6.5,6.6
tt1951265,Males,6.5,6.4,6.6,6.4,6.5
tt1951265,Females,7.2,6.8,7.4,7.1,7.1
tt0382625,All,6.6,6.8,6.9,6.5,6.5
tt0382625,Males,6.6,6.8,6.9,6.5,6.5
tt0382625,Females,6.6,6.7,7.0,6.5,6.6
tt2357291,All,6.3,6.1,6.4,6.3,6.2
tt2357291,Males,6.2,6.0,6.3,6.2,6.1
tt2357291,Females,6.6,6.2,6.7,6.6,6.5
tt0290334,All,7.4,7.5,7.4,7.4,7.4
tt0290334,Males,7.4,7.4,7.4,7.4,7.4
tt0290334,Females,7.5,7.9,7.5,7.4,7.6
tt1596343,All,7.3,7.5,7.5,7.2,6.9
tt1596343,Males,7.2,7.5,7.5,7.2,6.9
tt1596343,Females,7.6,7.4,7.8,7.5,7.4
tt1515091,All,7.5,7.5,7.7,7.4,7.2
tt1515091,Males,7.4,7.4,7.7,7.4,7.1
tt1515091,Females,7.6,7.7,7.9,7.5,7.4
tt0800320,All,5.8,5.9,5.9,5.8,5.9
tt0800320,Males,5.8,5.8,5.9,5.7,5.8
tt0800320,Females,6.0,5.0,6.2,5.9,6.1
tt0100802,All,7.5,7.5,7.4,7.5,7.5
tt0100802,Males,7.5,7.5,7.4,7.5,7.5
tt0100802,Females,7.2,7.1,7.0,7.2,7.3
tt0120657,All,6.6,7.0,6.7,6.6,6.6
tt0120657,Males,6.6,7.0,6.7,6.6,6.6
tt0120657,Females,6.6,-,6.6,6.6,6.8
tt1194173,All,6.6,6.2,6.6,6.6,6.8
tt1194173,Males,6.6,6.1,6.6,6.6,6.8
tt1194173,Females,6.8,6.4,6.9,6.8,7.1
tt0118688,All,3.8,3.2,3.7,3.7,3.8
tt0118688,Males,3.7,3.1,3.6,3.7,3.8
tt0118688,Females,4.5,2.9,4.6,4.5,4.4
tt0170016,All,6.2,6.2,6.5,6.1,6.0
tt0170016,Males,6.0,6.0,6.3,5.9,5.9
tt0170016,Females,6.7,6.3,7.0,6.6,6.5
tt0319262,All,6.4,6.6,6.6,6.4,6.4
tt0319262,Males,6.4,6.6,6.6,6.3,6.3
tt0319262,Females,6.7,6.9,6.9,6.6,6.8
tt0120755,All,6.1,5.8,6.2,6.1,6.1
tt0120755,Males,6.1,5.7,6.2,6.1,6.1
tt0120755,Females,6.2,6.3,6.3,6.1,6.3
tt0177971,All,6.4,7.5,6.7,6.4,6.5
tt0177971,Males,6.4,7.5,6.7,6.4,6.5
tt0177971,Females,6.5,7.0,6.6,6.3,6.7
tt0486576,All,5.6,5.3,5.6,5.5,5.8
tt0486576,Males,5.5,5.2,5.5,5.5,5.8
tt0486576,Females,5.8,6.3,6.0,5.7,6.0
tt0454876,All,7.9,7.9,8.0,7.9,7.7
tt0454876,Males,7.9,7.8,8.0,7.9,7.7
tt0454876,Females,8.0,8.0,8.0,7.9,7.9
tt0259324,All,5.3,5.4,5.5,5.1,5.3
tt0259324,Males,5.2,5.3,5.5,5.1,5.3
tt0259324,Females,5.4,6.8,5.6,5.2,5.7
tt4196776,All,6.6,6.6,6.7,6.6,6.7
tt4196776,Males,6.6,6.7,6.7,6.6,6.6
tt4196776,Females,6.7,5.2,6.7,6.6,6.8
tt0305357,All,4.9,4.7,5.3,4.8,5.0
tt0305357,Males,4.7,3.8,5.0,4.6,4.9
tt0305357,Females,5.5,6.1,5.9,5.3,5.5
tt1446714,All,7.0,6.9,7.0,7.0,6.9
tt1446714,Males,7.0,6.8,7.1,7.0,6.9
tt1446714,Females,6.7,6.4,6.8,6.7,6.7
tt0243585,All,5.5,5.7,5.5,5.3,5.6
tt0243585,Males,5.4,5.7,5.5,5.3,5.6
tt0243585,Females,5.6,4.8,5.6,5.4,5.9
tt1535108,All,6.6,6.6,6.7,6.6,6.5
tt1535108,Males,6.6,6.9,6.7,6.6,6.6
tt1535108,Females,6.5,6.3,6.6,6.4,6.5
tt0296572,All,6.7,6.6,6.7,6.6,6.7
tt0296572,Males,6.7,6.6,6.7,6.6,6.7
tt0296572,Females,6.9,7.0,7.0,6.8,7.0
tt1234721,All,6.1,5.8,6.2,6.1,6.1
tt1234721,Males,6.1,6.0,6.2,6.1,6.1
tt1234721,Females,6.2,5.5,6.3,6.1,6.3
tt0811080,All,6.0,6.2,5.9,6.1,5.7
tt0811080,Males,6.0,6.0,5.9,6.1,5.7
tt0811080,Females,6.1,9.0,6.2,6.1,5.9
tt1341188,All,5.4,5.8,5.4,5.3,5.5
tt1341188,Males,5.4,5.8,5.5,5.4,5.5
tt1341188,Females,5.3,-,5.4,5.2,5.6
tt1013743,All,6.3,6.4,6.4,6.2,6.4
tt1013743,Males,6.3,6.6,6.3,6.2,6.4
tt1013743,Females,6.3,7.5,6.5,6.2,6.6
tt1483013,All,7.0,6.8,7.0,7.0,7.0
tt1483013,Males,7.0,6.7,7.0,7.0,7.1
tt1483013,Females,6.8,7.3,6.8,6.7,6.9
tt0121766,All,7.5,7.7,7.7,7.5,7.3
tt0121766,Males,7.5,7.7,7.7,7.5,7.3
tt0121766,Females,7.4,7.6,7.7,7.4,7.1
tt0121765,All,6.5,6.3,6.6,6.6,6.5
tt0121765,Males,6.6,6.2,6.5,6.6,6.5
tt0121765,Females,6.7,6.5,7.0,6.7,6.5
tt0198781,All,8.1,8.1,8.2,8.0,8.0
tt0198781,Males,8.0,8.2,8.2,7.9,8.0
tt0198781,Females,8.2,8.0,8.3,8.2,8.2
tt1430132,All,6.7,6.7,6.8,6.6,6.7
tt1430132,Males,6.7,6.6,6.8,6.6,6.7
tt1430132,Females,6.7,7.2,6.9,6.6,6.9
tt0120915,All,6.5,6.2,6.6,6.5,6.3
tt0120915,Males,6.5,6.2,6.5,6.5,6.3
tt0120915,Females,6.7,6.3,6.9,6.7,6.4
tt0481499,All,7.2,6.9,7.3,7.2,7.1
tt0481499,Males,7.1,6.9,7.2,7.1,7.1
tt0481499,Females,7.4,7.2,7.5,7.4,7.4
tt0463872,All,5.2,6.2,5.5,5.0,5.0
tt0463872,Males,5.1,6.1,5.4,5.0,5.0
tt0463872,Females,5.6,6.0,5.8,5.4,5.6
tt0245562,All,6.1,8.7,6.4,6.0,6.1
tt0245562,Males,6.1,8.7,6.4,6.0,6.1
tt0245562,Females,6.3,-,6.5,6.1,6.5
tt2381991,All,6.1,6.0,6.2,6.0,6.1
tt2381991,Males,6.0,5.8,6.1,5.9,6.1
tt2381991,Females,6.4,6.5,6.5,6.3,6.5
tt1291150,All,5.8,5.7,6.0,5.8,5.6
tt1291150,Males,5.8,5.6,5.9,5.8,5.6
tt1291150,Females,6.0,8.0,6.3,5.9,5.9
tt1454468,All,7.7,7.5,7.6,7.7,7.7
tt1454468,Males,7.8,7.6,7.7,7.8,7.7
tt1454468,Females,7.4,7.1,7.4,7.5,7.4
tt0118928,All,6.0,5.8,6.1,5.9,6.0
tt0118928,Males,5.9,5.8,6.0,5.9,6.0
tt0118928,Females,6.3,7.0,6.4,6.2,6.4
tt3949660,All,6.0,5.6,6.0,5.9,5.8
tt3949660,Males,5.9,5.6,6.0,5.9,5.8
tt3949660,Females,6.1,5.0,6.2,6.1,6.1
tt1502712,All,4.2,3.3,4.0,4.4,4.6
tt1502712,Males,4.3,3.2,3.9,4.3,4.6
tt1502712,Females,4.7,3.8,4.6,4.6,4.9
tt0477347,All,6.4,6.8,6.5,6.3,6.4
tt0477347,Males,6.4,6.8,6.5,6.3,6.4
tt0477347,Females,6.6,6.5,6.7,6.5,6.9
tt2126355,All,6.1,6.2,6.2,6.0,6.1
tt2126355,Males,6.0,6.1,6.1,5.9,6.0
tt2126355,Females,6.5,6.5,6.7,6.3,6.6
tt0120347,All,6.5,6.7,6.6,6.4,6.5
tt0120347,Males,6.5,6.8,6.6,6.4,6.5
tt0120347,Females,6.4,6.0,6.6,6.3,6.6
tt0187393,All,7.2,7.1,7.5,7.2,7.0
tt0187393,Males,7.2,8.0,7.5,7.2,7.0
tt0187393,Females,7.3,5.7,7.5,7.2,7.3
tt0349903,All,6.5,6.2,6.7,6.5,6.2
tt0349903,Males,6.4,6.2,6.7,6.4,6.2
tt0349903,Females,6.7,5.9,6.9,6.7,6.6
tt0356910,All,6.5,6.5,6.7,6.4,6.4
tt0356910,Males,6.4,6.5,6.7,6.4,6.4
tt0356910,Females,6.6,6.4,6.9,6.4,6.6
tt2908446,All,6.2,5.8,6.4,6.1,6.2
tt2908446,Males,6.1,5.5,6.2,6.0,6.1
tt2908446,Females,6.7,6.0,6.8,6.6,6.7
tt0338751,All,7.5,8.1,7.7,7.4,7.3
tt0338751,Males,7.5,8.1,7.7,7.5,7.3
tt0338751,Females,7.4,7.7,7.6,7.3,7.4
tt1320261,All,4.9,4.9,4.9,4.9,4.9
tt1320261,Males,4.9,4.7,4.9,4.9,4.9
tt1320261,Females,5.0,5.0,5.1,5.0,5.1
tt0990407,All,5.8,5.8,5.9,5.8,5.6
tt0990407,Males,5.8,5.9,5.9,5.8,5.6
tt0990407,Females,5.7,6.0,5.9,5.7,5.5
tt0084967,All,7.5,7.1,7.8,7.6,7.2
tt0084967,Males,7.5,6.5,7.8,7.7,7.1
tt0084967,Females,7.4,10.0,7.8,7.4,7.3
tt1253863,All,6.2,5.9,6.3,6.1,6.1
tt1253863,Males,6.2,5.7,6.3,6.1,6.1
tt1253863,Females,6.3,6.0,6.4,6.2,6.2
tt0472181,All,5.4,5.1,5.5,5.4,5.4
tt0472181,Males,5.3,4.8,5.3,5.3,5.3
tt0472181,Females,5.9,6.1,6.0,5.8,5.7
tt0299172,All,5.4,5.5,5.4,5.3,5.5
tt0299172,Males,5.2,5.1,5.2,5.2,5.4
tt0299172,Females,5.7,5.5,5.9,5.6,5.6
tt3410834,All,5.7,4.9,5.7,5.6,5.8
tt3410834,Males,5.6,4.4,5.6,5.5,5.8
tt3410834,Females,6.0,5.3,6.0,5.9,6.2
tt0433035,All,7.0,7.2,7.3,7.0,6.8
tt0433035,Males,7.0,7.2,7.2,7.0,6.8
tt0433035,Females,7.3,6.8,7.5,7.2,7.1
tt2017020,All,5.3,4.5,5.4,5.3,5.3
tt2017020,Males,5.2,4.1,5.2,5.2,5.2
tt2017020,Females,5.8,5.8,6.0,5.7,5.9
tt0120179,All,3.9,3.8,4.2,3.9,3.8
tt0120179,Males,3.8,2.3,4.1,3.8,3.7
tt0120179,Females,4.3,8.0,4.8,4.2,4.2
tt1731141,All,6.6,6.3,6.8,6.6,6.6
tt1731141,Males,6.6,6.3,6.7,6.6,6.6
tt1731141,Females,6.9,6.9,7.1,6.8,6.8
tt0337978,All,7.1,6.0,7.1,7.1,7.0
tt0337978,Males,7.1,6.1,7.1,7.1,7.0
tt0337978,Females,7.2,4.3,7.2,7.2,7.3
tt0120737,All,8.8,8.8,9.0,8.8,8.6
tt0120737,Males,8.8,8.8,9.0,8.8,8.6
tt0120737,Females,8.8,8.4,8.8,8.8,8.8
tt0327437,All,5.9,5.6,6.1,5.8,5.7
tt0327437,Males,5.8,5.7,6.1,5.8,5.7
tt0327437,Females,6.0,5.3,6.2,5.9,6.1
tt0248667,All,6.8,7.6,7.0,6.8,6.5
tt0248667,Males,6.8,7.9,7.0,6.8,6.5
tt0248667,Females,6.6,6.5,6.7,6.6,6.7
tt0312528,All,4.0,4.5,4.2,3.7,3.9
tt0312528,Males,3.8,4.5,4.0,3.6,3.8
tt0312528,Females,4.5,4.2,4.9,4.3,4.2
tt0343818,All,7.1,7.0,7.2,7.0,7.0
tt0343818,Males,7.1,7.0,7.2,7.1,7.0
tt0343818,Females,7.0,6.8,7.1,7.0,7.2
tt0320661,All,7.2,7.6,7.5,7.2,7.1
tt0320661,Males,7.2,8.3,7.5,7.2,7.1
tt0320661,Females,7.0,7.2,7.2,6.9,7.2
tt0164912,All,5.9,6.0,6.1,5.8,6.0
tt0164912,Males,5.9,6.2,6.1,5.8,6.0
tt0164912,Females,6.1,4.1,6.3,5.9,6.4
tt0780521,All,7.1,7.4,7.2,7.1,6.9
tt0780521,Males,7.0,7.2,7.0,7.0,6.8
tt0780521,Females,7.4,8.2,7.5,7.3,7.3
tt3659388,All,8.0,7.9,8.1,7.9,7.9
tt3659388,Males,8.0,8.0,8.1,7.9,7.9
tt3659388,Females,8.0,7.4,8.1,8.0,8.1
tt1869849,All,7.6,-,8.5,7.2,-
tt1869849,Males,7.2,-,7.0,7.2,-
tt1869849,Females,10.0,-,10.0,-,-
tt0399201,All,6.8,6.5,6.9,6.8,6.8
tt0399201,Males,6.8,5.9,6.9,6.8,6.8
tt0399201,Females,6.8,7.6,6.9,6.8,6.8
tt0141907,All,4.5,-,4.5,4.4,4.5
tt0141907,Males,4.4,-,4.3,4.4,4.5
tt0141907,Females,4.6,-,4.9,4.6,4.6
tt0187078,All,6.5,5.9,6.7,6.6,6.1
tt0187078,Males,6.5,6.2,6.7,6.6,6.1
tt0187078,Females,6.6,2.0,6.7,6.5,6.5
tt0172495,All,8.5,8.3,8.6,8.5,8.3
tt0172495,Males,8.5,8.3,8.6,8.6,8.3
tt0172495,Females,8.3,7.8,8.4,8.2,8.2
tt0181689,All,7.6,7.8,7.7,7.6,7.5
tt0181689,Males,7.6,7.8,7.7,7.6,7.5
tt0181689,Females,7.5,7.9,7.6,7.5,7.5
tt0295297,All,7.4,7.6,7.7,7.2,7.3
tt0295297,Males,7.3,7.5,7.6,7.1,7.2
tt0295297,Females,7.9,7.9,8.2,7.7,7.9
tt0381061,All,8.0,8.2,8.1,7.9,7.9
tt0381061,Males,8.0,8.3,8.1,8.0,7.9
tt0381061,Females,7.7,8.0,7.8,7.7,7.9
tt0133152,All,5.7,5.4,5.7,5.7,5.7
tt0133152,Males,5.7,5.5,5.6,5.7,5.7
tt0133152,Females,5.9,4.2,6.0,5.8,5.9
tt0103064,All,8.5,8.6,8.4,8.6,8.3
tt0103064,Males,8.6,8.7,8.4,8.7,8.4
tt0103064,Females,8.1,7.7,7.9,8.1,8.1
tt1152836,All,7.0,7.1,7.2,6.9,6.8
tt1152836,Males,7.0,7.1,7.2,6.9,6.7
tt1152836,Females,7.0,8.1,7.2,7.0,7.0
tt0765429,All,7.8,7.9,8.0,7.8,7.6
tt0765429,Males,7.8,7.8,8.0,7.8,7.6
tt0765429,Females,7.6,6.8,7.7,7.6,7.6
tt0111503,All,7.2,7.6,7.2,7.2,7.3
tt0111503,Males,7.2,7.7,7.2,7.2,7.3
tt0111503,Females,7.2,6.6,7.1,7.1,7.3
tt1111422,All,6.4,6.8,6.6,6.4,6.4
tt1111422,Males,6.4,7.0,6.6,6.4,6.4
tt1111422,Females,6.5,6.0,6.6,6.4,6.6
tt0970866,All,5.5,5.3,5.6,5.5,5.3
tt0970866,Males,5.5,5.4,5.6,5.4,5.3
tt0970866,Females,5.6,4.7,5.8,5.5,5.5
tt1386588,All,6.7,6.6,6.8,6.6,6.3
tt1386588,Males,6.6,6.6,6.8,6.7,6.3
tt1386588,Females,6.5,6.8,6.5,6.4,6.4
tt0116213,All,6.1,6.6,6.4,6.1,6.1
tt0116213,Males,6.1,6.3,6.4,6.1,6.1
tt0116213,Females,6.1,-,6.3,5.9,6.2
tt1853728,All,8.4,8.7,8.6,8.4,8.0
tt1853728,Males,8.4,8.8,8.7,8.4,8.0
tt1853728,Females,8.3,8.3,8.5,8.3,8.1
tt0116583,All,7.0,7.5,7.2,6.9,6.6
tt0116583,Males,6.8,7.6,7.1,6.8,6.6
tt0116583,Females,7.2,7.2,7.4,7.1,6.7
tt0120917,All,7.4,7.7,7.5,7.3,7.0
tt0120917,Males,7.2,7.6,7.4,7.2,7.0
tt0120917,Females,7.6,7.8,7.7,7.6,7.3
tt1764651,All,6.6,6.8,6.7,6.6,6.3
tt1764651,Males,6.6,6.7,6.7,6.6,6.3
tt1764651,Females,6.7,5.8,6.9,6.6,6.7
tt0368891,All,6.9,7.0,6.9,6.8,6.8
tt0368891,Males,6.8,7.0,6.9,6.8,6.8
tt0368891,Females,7.0,7.3,7.1,6.9,7.1
tt0449010,All,5.1,4.9,5.0,5.0,5.4
tt0449010,Males,5.0,4.6,4.8,5.0,5.3
tt0449010,Females,5.6,5.4,5.6,5.5,6.0
tt0386117,All,6.7,7.1,6.9,6.8,6.3
tt0386117,Males,6.7,7.3,6.9,6.8,6.3
tt0386117,Females,6.7,6.5,6.8,6.8,6.3
tt3332064,All,5.7,5.4,5.7,5.7,5.9
tt3332064,Males,5.6,5.0,5.5,5.6,5.9
tt3332064,Females,6.1,6.2,6.2,6.0,6.1
tt0848537,All,6.7,6.2,6.8,6.6,6.6
tt0848537,Males,6.6,6.1,6.7,6.6,6.6
tt0848537,Females,6.9,7.0,7.0,6.9,7.0
tt1243957,All,6.0,6.3,6.3,5.9,5.9
tt1243957,Males,6.0,6.0,6.2,5.9,5.9
tt1243957,Females,6.2,6.8,6.6,6.1,6.1
tt0146675,All,5.8,5.8,5.9,5.8,5.7
tt0146675,Males,5.8,6.2,5.9,5.8,5.7
tt0146675,Females,5.7,2.0,5.9,5.7,5.7
tt0450259,All,8.0,8.0,8.2,8.0,7.6
tt0450259,Males,8.0,8.1,8.2,8.0,7.6
tt0450259,Females,8.0,7.5,8.1,8.0,7.8
tt0993846,All,8.2,8.5,8.4,8.1,7.7
tt0993846,Males,8.2,8.6,8.5,8.2,7.8
tt0993846,Females,7.8,7.8,7.9,7.8,7.5
tt0112462,All,5.4,4.9,5.4,5.4,5.3
tt0112462,Males,5.4,4.9,5.4,5.4,5.3
tt0112462,Females,5.8,5.5,5.9,5.8,5.6
tt0120201,All,7.2,7.7,7.3,7.2,7.1
tt0120201,Males,7.3,7.7,7.3,7.3,7.2
tt0120201,Females,6.7,7.7,6.9,6.7,6.6
tt1371111,All,7.4,7.9,7.7,7.4,7.1
tt1371111,Males,7.4,7.9,7.7,7.4,7.1
tt1371111,Females,7.5,7.5,7.8,7.5,7.2
tt1219342,All,6.9,6.6,7.0,7.0,6.7
tt1219342,Males,6.9,6.4,7.0,6.9,6.7
tt1219342,Females,7.2,7.8,7.2,7.2,7.1
tt0327554,All,3.4,3.1,3.6,3.2,3.7
tt0327554,Males,3.2,2.7,3.3,3.1,3.7
tt0327554,Females,4.1,5.1,4.7,3.8,4.1
tt1267297,All,6.0,6.2,6.1,5.9,6.1
tt1267297,Males,6.0,6.1,6.1,5.9,6.0
tt1267297,Females,6.1,5.7,6.2,6.0,6.5
tt0133240,All,7.2,7.7,7.5,7.0,6.7
tt0133240,Males,7.1,7.5,7.4,7.0,6.7
tt0133240,Females,7.4,8.3,7.6,7.2,6.8
tt0457400,All,5.3,4.5,5.5,5.4,5.1
tt0457400,Males,5.3,4.3,5.5,5.4,5.1
tt0457400,Females,5.3,5.0,5.4,5.2,5.1
tt2333784,All,6.1,6.3,6.2,6.0,6.1
tt2333784,Males,6.1,6.4,6.2,6.0,6.1
tt2333784,Females,6.4,5.0,6.5,6.3,6.6
tt2058673,All,5.3,5.6,5.7,5.3,5.1
tt2058673,Males,5.3,5.2,5.6,5.2,5.1
tt2058673,Females,5.7,6.5,6.2,5.5,5.4
tt0362165,All,2.2,2.5,2.4,2.1,2.3
tt0362165,Males,2.2,2.5,2.3,2.0,2.3
tt0362165,Females,2.6,2.5,3.0,2.4,2.6
tt1390411,All,6.9,7.0,7.0,6.8,6.9
tt1390411,Males,6.9,7.2,7.0,6.8,6.8
tt1390411,Females,7.0,7.2,7.1,6.9,7.1
tt0180052,All,3.8,2.9,4.1,3.7,3.9
tt0180052,Males,3.8,2.7,4.1,3.7,3.9
tt0180052,Females,3.9,10.0,4.5,3.7,4.0
tt0947810,All,6.8,6.2,6.8,6.8,6.8
tt0947810,Males,6.8,6.1,6.8,6.8,6.8
tt0947810,Females,6.7,7.0,6.7,6.7,6.8
tt2452042,All,7.1,7.4,7.3,7.0,6.9
tt2452042,Males,7.0,7.4,7.3,7.0,6.9
tt2452042,Females,7.1,7.4,7.1,7.0,7.1
