,City,Cuisine,Name,Locality,Address,Price range,Cost for two,Currency,User rating,Number of votes,Menu url,ID
199,Bratislava,Cafe,Ďjelňa,Staré Mesto,"Obchodná 17, Staré Mesto, Bratislava I",3,20,€,3.9,23,https://www.zomato.com/bratislava/ďjelňa-staré-mesto-bratislava-i/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16518002
200,Krakow,Polish,Ed Red,Stare Miasto,"Sławkowska 3, Stare Miasto, Kraków 31-014",4,120,zł,4.8,147,https://www.zomato.com/kraków/ed-red-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528637
201,Krakow,"Italian, Desserts, Pizza",Boscaiola,Stare Miasto,"Szewska 10, Stare Miasto, Kraków",3,110,zł,4.5,118,https://www.zomato.com/kraków/boscaiola-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400261
202,Krakow,"Israeli, Jewish",Hamsa,Kazimierz,"Szeroka 2, Kazimierz, Kraków Krakow",3,110,zł,4.3,109,https://www.zomato.com/kraków/hamsa-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528409
203,Krakow,French,Zazie Bistro,Kazimierz,"Józefa 34, Kazimierz, Kraków",4,120,zł,4.9,116,https://www.zomato.com/kraków/zazie-bistro-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528402
204,Krakow,Polish,Pod Wawelem Kompania Kuflowa,Stare Miasto,"Św. Gertrudy 26-29, Stare Miasto, Kraków",3,90,zł,3.9,207,https://www.zomato.com/kraków/pod-wawelem-kompania-kuflowa-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10401007
205,Krakow,"Italian, Pizza",Mamma Mia,Stare Miasto,"Karmelicka 14, Stare Miasto, Kraków",3,100,zł,4.3,121,https://www.zomato.com/kraków/mamma-mia-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528876
206,Krakow,International,Dynia Resto Bar,Stare Miasto,"Krupnicza 20, Stare Miasto, Kraków",3,80,zł,4.3,112,https://www.zomato.com/kraków/dynia-resto-bar-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400383
207,Krakow,Polish,Gospoda Koko,Stare Miasto,"Gołębia 8, Stare Miasto, Kraków",2,60,zł,3.8,111,https://www.zomato.com/kraków/gospoda-koko-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528714
208,Krakow,Burger,Moa Burger,Stare Miasto,"Mikołajska 3, Stare Miasto, Kraków",3,80,zł,4.2,122,https://www.zomato.com/kraków/moa-burger-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400612
209,Krakow,"Cafe, International",Kolanko No 6,Kazimierz,"Józefa 17, Kazimierz, Kraków",2,50,zł,3.9,85,https://www.zomato.com/kraków/kolanko-no-6-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528407
210,Krakow,Polish,Chimera,Stare Miasto,"Św. Anny 3, Stare Miasto, Krakow",4,150,zł,4.3,106,https://www.zomato.com/kraków/chimera-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400531
211,Krakow,"Bakery, Cafe, French",Charlotte,Stare Miasto,"Pl. Szczepański 2, Stare Miasto, Kraków",2,50,zł,3.9,94,https://www.zomato.com/kraków/charlotte-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400227
212,Krakow,"Cafe, Desserts, European",Camelot,Stare Miasto,"Św. Tomasza 17, Stare Miasto, Kraków",2,60,zł,4.4,60,https://www.zomato.com/kraków/camelot-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400574
213,Krakow,"French, Mediterranean",Zakładka Food and Wine,Podgórze,"Józefińska 2, Podgórze, Kraków",4,150,zł,4.1,103,https://www.zomato.com/kraków/zakładka-food-and-wine-podgórze/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400706
214,Krakow,"European, Pizza, Burger, Seafood",Pino,Stare Miasto,"Szczepańska 4, Stare Miasto, Kraków",3,110,zł,4.2,65,https://www.zomato.com/kraków/pino-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10401036
215,Krakow,"Asian, Healthy Food, Sushi, Japanese, Thai",Pod Norenami,Stare Miasto,"Krupnicza 6, Stare Miasto, Kraków",3,110,zł,4.4,85,https://www.zomato.com/kraków/pod-norenami-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528994
216,Krakow,Cafe,Nowa Prowincja,Stare Miasto,"Bracka 3-5, Stare Miasto, Kraków",2,40,zł,4.7,58,https://www.zomato.com/kraków/nowa-prowincja-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528759
217,Krakow,"Mediterranean, Italian, French",Klimaty Południa,Stare Miasto,"św. Gertrudy 5, Stare Miasto, Kraków",3,100,zł,3.9,39,https://www.zomato.com/kraków/klimaty-południa-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400077
218,Krakow,"Cafe, European, Mediterranean",Bunkier Cafe,Stare Miasto,"Pl. Szczepański 3A, Stare Miasto, Kraków",2,60,zł,3.8,59,https://www.zomato.com/kraków/bunkier-cafe-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400274
219,Krakow,"Pizza, Italian",Pizza Garden,Dębniki,"Konopnickiej 11/1, Dębniki, Kraków",3,90,zł,4.4,96,https://www.zomato.com/kraków/pizza-garden-dębniki/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400590
220,Krakow,Pizza,Pizzeria Trzy Papryczki,Stare Miasto,"Poselska 17, Stare Miasto, Kraków",3,100,zł,3.7,119,https://www.zomato.com/kraków/pizzeria-trzy-papryczki-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400743
221,Krakow,"Polish, Austrian, Hungarian",C.K. Browar,Stare Miasto,"Podwale 6/7, Stare Miasto, Kraków",3,80,zł,4.4,70,https://www.zomato.com/kraków/c-k-browar-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528957
222,Krakow,"Polish, International",Stara Zajezdnia,Kazimierz,"Św. Wawrzyńca 12, Kazimierz, Kraków",3,90,zł,4.1,78,https://www.zomato.com/kraków/stara-zajezdnia-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528778
223,Krakow,Healthy Food,Glonojad,Kleparz,"Pl. Matejki 2, Kleparz, Kraków",2,50,zł,4.0,49,https://www.zomato.com/kraków/glonojad-kleparz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400644
224,Krakow,"Pizza, Italian",Nolio,Kazimierz,"Krakowska 27, Kazimierz, Kraków 31-062",3,90,zł,4.1,53,https://www.zomato.com/kraków/nolio-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10401128
225,Krakow,Polish,Smakołyki,Stare Miasto,"Straszewskiego 28, Stare Miasto, Kraków",2,70,zł,3.7,45,https://www.zomato.com/kraków/smakołyki-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16529077
226,Krakow,"Japanese, Korean, Thai, Vietnamese",Edo Fusion,Kazimierz,"Miodowa 8, Kazimierz, Krakow",3,110,zł,4.2,45,https://www.zomato.com/kraków/edo-fusion-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16529080
227,Krakow,"International, Polish, European, Mediterranean",Zenit,Kazimierz,"Miodowa 19, Kazimierz, Kraków",2,79,zł,3.7,32,https://www.zomato.com/kraków/zenit-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10401355
228,Krakow,International,Alchemia,Kazimierz,"Estery 5, Kazimierz, Kraków",3,100,zł,4.3,55,https://www.zomato.com/kraków/alchemia-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528897
229,Krakow,Polish,Sukiennice,Stare Miasto,"Rynek Główny 3, Stare Miasto, Kraków",3,93,zł,4.0,56,https://www.zomato.com/kraków/sukiennice-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400998
230,Krakow,"Sushi, Seafood, Japanese, Asian",Youmiko Sushi,Kazimierz,"Józefa 2, Kazimierz, Kraków",4,120,zł,4.5,44,https://www.zomato.com/kraków/youmiko-sushi-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400583
231,Krakow,"Polish, Italian, European, Healthy Food",Marchewka z groszkiem,Kazimierz,"Mostowa 2, Kazimierz, Kraków",2,70,zł,3.9,29,https://www.zomato.com/kraków/marchewka-z-groszkiem-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16529091
232,Krakow,Polish,U Babci Maliny,Stare Miasto,"Sławkowska 17, Stare Miasto, Kraków",2,60,zł,3.9,51,https://www.zomato.com/kraków/u-babci-maliny-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400669
233,Krakow,Mediterranean,Forum Przestrzenie,Dębniki,"Konopnickiej 28, Dębniki, Kraków",2,65,zł,4.2,47,https://www.zomato.com/kraków/forum-przestrzenie-dębniki/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400697
234,Krakow,Indian,Ganesh,Stare Miasto,"Św. Tomasza 18, Stare Miasto, Kraków",3,80,zł,3.5,47,https://www.zomato.com/kraków/ganesh-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400537
235,Krakow,"Desserts, Cafe",Pijalnia Czekolady Wedel,Stare Miasto,"Rynek Główny 46, Stare Miasto, Kraków Krakow",3,80,zł,4.2,42,https://www.zomato.com/kraków/pijalnia-czekolady-wedel-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400224
236,Krakow,International,Plac Nowy 1,Kazimierz,"Plac Nowy 1, Kazimierz, Kraków",4,120,zł,4.3,47,https://www.zomato.com/kraków/plac-nowy-1-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528799
237,Krakow,"Asian, Fast Food, Indian, Thai, Vietnamese",Curry Up,Kazimierz,"Krakowska 29, Kazimierz, Kraków",2,41,zł,3.9,27,https://www.zomato.com/kraków/curry-up-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400977
238,Krakow,"Italian, European",Moment Resto Bar,Kazimierz,"Estery 22, Kazimierz, Kraków",3,100,zł,3.9,35,https://www.zomato.com/kraków/moment-resto-bar-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528396
239,Krakow,Polish,Morskie Oko,Stare Miasto,"Pl. Szczepański 8, Stare Miasto, Kraków",3,80,zł,3.9,34,https://www.zomato.com/kraków/morskie-oko-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400290
240,Krakow,Cafe,Wesoła Cafe,Grzegórzki,"Rakowicka 17/2, Grzegórzki, Kraków",2,50,zł,3.9,33,https://www.zomato.com/kraków/wesoła-cafe-grzegórzki/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400444
241,Krakow,Polish,Dobra Kasza Nasza,Stare Miasto,"Rynek Główny 28, Stare Miasto, Krakow",2,60,zł,3.9,30,https://www.zomato.com/kraków/dobra-kasza-nasza-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400522
242,Krakow,Polish,Milkbar Tomasza,Stare Miasto,"św. Tomasza 24, Stare Miasto, Kraków",2,50,zł,3.6,31,https://www.zomato.com/kraków/milkbar-tomasza-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528608
243,Krakow,"Polish, Cafe",Barfly,Kazimierz,"Józefa 15, Kazimierz, Kraków",2,70,zł,3.9,34,https://www.zomato.com/kraków/barfly-1-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528729
244,Krakow,Polish,Kuchnia u Doroty,Kazimierz,"Augustiańska 4, Kazimierz, Kraków",2,70,zł,3.9,27,https://www.zomato.com/kraków/kuchnia-u-doroty-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400367
245,Krakow,"Polish, Italian",Miód Malina,Stare Miasto,"Grodzka 40, Stare Miasto, Kraków",4,150,zł,3.9,32,https://www.zomato.com/kraków/miód-malina-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16529012
246,Krakow,"American, Burger, Steak",Moo Moo Steak & Burger Club,Stare Miasto,"Św. Krzyża 15, Stare Miasto, Kraków",3,80,zł,3.9,35,https://www.zomato.com/kraków/moo-moo-steak-burger-club-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528815
247,Krakow,"Italian, Pizza",Trattoria Soprano,Stare Miasto,"św. Anny 7, Stare Miasto, Kraków",4,130,zł,3.9,35,https://www.zomato.com/kraków/trattoria-soprano-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400508
248,Krakow,Polish,Miodova,Kazimierz,"Szeroka 3, Kazimierz, Kraków",4,140,zł,3.9,28,https://www.zomato.com/kraków/miodova-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528603
249,Krakow,"Polish, American, Italian",Nova Loft,Kazimierz,"Estery 18, Kazimierz, Kraków",3,110,zł,3.9,36,https://www.zomato.com/kraków/nova-loft-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528966
250,Krakow,"Cafe, Coffee and Tea, Healthy Food",Karma,Stare Miasto,"Krupnicza 12, Stare Miasto, Kraków",2,70,zł,3.9,22,https://www.zomato.com/kraków/karma-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400575
251,Krakow,"Healthy Food, Burger",Nova Krova,Kazimierz,"Pl. Wolnica 12, Kazimierz, Kraków",2,50,zł,2.9,38,https://www.zomato.com/kraków/nova-krova-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528719
252,Krakow,"Ice Cream, Desserts",Lody na Starowiślnej,Kazimierz,"Starowiślna 83, Kazimierz, Kraków",1,15,zł,4.6,41,https://www.zomato.com/kraków/lody-na-starowi-lnej-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400582
253,Krakow,"Mediterranean, European",Bistro 11,Grzegórzki,"Rakowicka 11, Grzegórzki, Kraków 31-511",4,130,zł,3.9,27,https://www.zomato.com/kraków/bistro-11-grzegórzki/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400441
254,Krakow,International,Alchemia od Kuchni,Kazimierz,"Estery 5, Kazimierz, Kraków",3,105,zł,3.5,43,https://www.zomato.com/kraków/alchemia-od-kuchni-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10401132
255,Krakow,Italian,Trattoria La Campana,Stare Miasto,"Kanonicza 7, Stare Miasto, Kraków",4,200,zł,3.9,42,https://www.zomato.com/kraków/trattoria-la-campana-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400547
256,Krakow,"Italian, European",Makaroniarnia,Podgórze,"Brodzińskiego 3, Kraków",3,80,zł,3.4,56,https://www.zomato.com/kraków/makaroniarnia-podgórze/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400864
257,Krakow,"Pizza, Italian",Pizzeria Cyklop,Stare Miasto,"Mikołajska 16, Stare Miasto, Kraków",3,100,zł,4.2,58,https://www.zomato.com/kraków/pizzeria-cyklop-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400539
258,Krakow,Ukrainian,Smak Ukraiński,Stare Miasto,"Grodzka 21, Stare Miasto, Kraków",2,70,zł,3.8,52,https://www.zomato.com/kraków/smak-ukraiński-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400865
259,Krakow,Polish,Bombonierka,Kazimierz,"Meiselsa 24, Kazimierz, Kraków",3,100,zł,3.7,21,https://www.zomato.com/kraków/bombonierka-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528988
260,Krakow,"Italian, Pizza",Trattoria Cichy Kącik,Krowodrza,"Chodowieckiego 1, Krowodrza, Kraków",3,110,zł,3.9,43,https://www.zomato.com/TrattoriaCichyKacik/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400698
261,Krakow,"Drinks Only, Finger Food",Karakter,Kazimierz,"Brzozowa 17, Kraków, Kazimierz, Kraków",2,60,zł,3.9,27,https://www.zomato.com/kraków/karakter-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18413148
262,Krakow,American,Jeff's,Grzegórzki,"Galeria Kazimierz, poziom 1, Podgórska 34, Grzegórzki, Kraków",4,120,zł,3.8,53,https://www.zomato.com/kraków/jeffs-grzegórzki/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528860
263,Krakow,Polish,Browar Lubicz,Grzegórzki,"Lubicz 17J, Grzegórzki, Kraków",3,115,zł,3.0,27,https://www.zomato.com/kraków/browar-lubicz-grzegórzki/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18165046
264,Krakow,Italian,Da Pietro,Stare Miasto,"Rynek Główny 19, Stare Miasto, Kraków 31-008",4,120,zł,3.9,28,https://www.zomato.com/kraków/da-pietro-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528824
265,Krakow,Italian,La Grande Mamma,Stare Miasto,"Rynek Główny 26, Stare Miasto, Krakow",3,100,zł,3.9,35,https://www.zomato.com/kraków/la-grande-mamma-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528656
266,Krakow,"Georgian, Polish",Gruzińskie Chaczapuri,Stare Miasto,"Grodzka 3, Stare Miasto, Kraków",3,80,zł,2.9,57,https://www.zomato.com/kraków/gruzi-skie-chaczapuri-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528681
267,Krakow,"Cafe, Healthy Food, Desserts",Tektura,Stare Miasto,"Krupnicza 7, Stare Miasto, Kraków",2,50,zł,3.9,28,https://www.zomato.com/kraków/tektura-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16529070
268,Krakow,"Italian, Cafe",Warsztat,Kazimierz,"Bożego Ciała 1, Kazimierz, Krakow",3,80,zł,3.7,37,https://www.zomato.com/kraków/warsztat-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528752
269,Krakow,Mexican,Calavera,Stare Miasto,"Biskupia 4/1, Stare Miasto, Kraków",2,40,zł,3.0,14,https://www.zomato.com/kraków/calavera-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10401244
270,Krakow,"Arabian, Lebanese, Kebab",Sami Am Am,Kazimierz,"Św. Wawrzyńca 27, Kazimierz, Kraków",2,50,zł,3.5,25,https://www.zomato.com/kraków/sami-am-am-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16529029
271,Krakow,Italian,Ristorante Focha 42,Zwierzyniec,"Focha 42, Zwierzyniec, Kraków",4,140,zł,2.5,34,https://www.zomato.com/kraków/ristorante-focha-42-zwierzyniec/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528661
272,Krakow,Cafe,Meho Cafe,Stare Miasto,"Krupnicza 26, Stare Miasto, Kraków",2,40,zł,3.9,22,https://www.zomato.com/kraków/meho-cafe-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400244
273,Krakow,Finger Food,House of Beer,Stare Miasto,"św. Tomasza 35, Stare Miasto, Kraków",2,60,zł,3.9,25,https://www.zomato.com/kraków/house-of-beer-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528595
274,Krakow,"Indian, Healthy Food",Momo Bar,Kazimierz,"Dietla 49, Kazimierz, Kraków",2,70,zł,3.8,22,https://www.zomato.com/kraków/momo-bar-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16529064
275,Krakow,"Italian, European",Trufla,Stare Miasto,"św. Tomasza 2, Stare Miasto, Kraków",4,120,zł,3.9,14,https://www.zomato.com/kraków/trufla-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400324
276,Krakow,"Burger, Fast Food",Streat Slow Food,Kazimierz,"Kupa 10, Kazimierz, Kraków",1,30,zł,3.9,26,https://www.zomato.com/streat-slow-food-1-food-truck/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400699
277,Krakow,Healthy Food,Vegab,Stare Miasto,"Starowiślna 6, Stare Miasto, Kraków",1,35,zł,3.9,25,https://www.zomato.com/kraków/vegab-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10401318
278,Krakow,"Polish, European",Morela,Stare Miasto,"Stolarska 13, Stare Miasto, Kraków 31-043",4,120,zł,3.3,16,https://www.zomato.com/kraków/morela-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400233
279,Krakow,"Cafe, Coffee and Tea, Desserts, Finger Food, Italian",NapNap Cafe,Stare Miasto,"Zwierzyniecka 5, Stare Miasto, Kraków",1,35,zł,3.3,16,https://www.zomato.com/kraków/napnap-cafe-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400595
280,Krakow,"Pizza, Polish, European, Burger",Beer House- Greg & Tom Pub,Stare Miasto,"Floriańska 43, Stare Miasto, Kraków",2,60,zł,3.6,35,https://www.zomato.com/kraków/beer-house-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528784
281,Krakow,"Burger, Healthy Food",Krowarzywa,Stare Miasto,"Sławkowska 8, Stare Miasto, Kraków",2,52,zł,3.9,29,https://www.zomato.com/kraków/krowarzywa-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10401328
282,Krakow,Polish,Wierzynek,Stare Miasto,"Rynek Główny 16, Stare Miasto, Krakow",4,250,zł,3.9,19,https://www.zomato.com/kraków/wierzynek-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528831
283,Krakow,"Chinese, Thai, Vietnamese",Wok,Kazimierz,"Meiselsa 14, Kazimierz, Kraków Krakow",3,80,zł,3.6,20,https://www.zomato.com/kraków/wok-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400069
284,Krakow,"Chinese, Korean, Thai, Vietnamese, Healthy Food",Kanton Dim Sum House,Kazimierz,"Węgłowa 2, Kazimierz, Kraków",2,40,zł,3.6,15,https://www.zomato.com/kraków/kanton-dim-sum-house-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10401287
285,Krakow,Polish,Pierogarnia Krakowiacy,Stare Miasto,"Szewska 23, Stare Miasto, Kraków",2,42,zł,3.9,24,https://www.zomato.com/kraków/pierogarnia-krakowiacy-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400267
